id,name,region,stemmedName,extractedName,latitude,longitude
445,Ihojärvi,karelia,ihojärv,Ihojärvi,61.33082,30.08203
1131,Ii,other,ii,Ii,61.64117,27.33025
6451,II-mee,karelia,ii-m,II-mee,,
2213,II-majoki,other,ii-majok,II-majoki,,
2934,II-triajoki,other,ii-triajok,II-triajoki,,
1094,Iida,other,iida,Iida,,
12021,iihmi,karelia,iihm,iihmi,,
12291,Iijoki,other,iijok,Iijoki,,
7734,Iilmajoki,other,iilmajok,Iilmajoki,,
4651,Iines,other,iines,Iines,,
6784,iinnoitustöissä,other,iinnoitustö,iinnoitustöissä,,
10268,IisäI,other,iisäi,IisäI,,
1462,Iisalmi,other,iisalm,Iisalmella,,
258,Iisalmenmlk,other,iisalmenmlk,Iisalmenmlk,,
10284,Iisalmenmlk-,other,iisalmenmlk-,Iisalmenmlk-,,
2801,Iisalmi mlk,other,iisalmi mlk,Iisalmi mlk,,
10265,Iisalmikk,other,iisalmik,Iisalmikk,,
1912,Iisalmimlk,other,iisalmimlk,Iisalmimlk,,
9730,iiska,karelia,iisk,iiska,,
862,Iitti,other,iit,Iitissä,,
8915,Iitissämaatila,other,iitissämaatil,Iitissämaatila,,
8751,Iittala,other,iittal,Iittala,61.09083,24.13456
7561,Iittalakk,other,iittalak,Iittalakk,,
7598,Iittikk,other,iittik,Iittikk,,
9558,iittysaari,karelia,iittysaar,iittysaari,,
8939,Ijeinjoejla,,ijeinjoejl,Ijeinjoejla,,
5000,Ijmajoki,other,ijmajok,Ijmajoki,,
4365,ikki,other,ik,ikki,,
48,Ikaalinen,other,ikaalin,Ikaalinen,61.76951,23.0658
1503,Ikaalinenkk,other,ikaalinenk,Ikaalinenkk,,
9226,Ikaalinenmlk,other,ikaalinenmlk,Ikaalinenmlk,,
8498,Ikaalisenmlk,other,ikaalisenmlk,Ikaalisenmlk,,
3414,Ikaalistenmlk,other,ikaalistenmlk,Ikaalistenmlk,,
5468,Ikaelinen,other,ikaelin,Ikaelinen,,
6722,Ikallinen,other,ikallin,Ikallinen,,
7276,Ikävalko,other,ikävalko,Ikävalko,,
4956,Ikkala,other,ikkal,Ikkala,60.48642,24.11469
10124,Ikola,karelia,ikol,Ikola,,
9134,Ilta,other,il,Ilta,,
5502,Ilmee,karelia,ilm,Ilmee,61.29887,29.36695
4008,Ilmi,other,ilm,Ilmi,,
843,Ilmeellä,,ilm,Ilmeellä,,
532,Ilmajoen,other,ilmajoe,Ilmajoella,,
54,Ilmajoki,other,ilmajok,Ilmajoki,62.73333,22.56667
956,Ilmajokias,other,ilmajokias,Ilmajokias,,
478,Ilmajokikk,other,ilmajokik,Ilmajokikk,,
3360,Ilmajokj,other,ilmajokj,Ilmajokj,,
10553,Ilmakoski,karelia,ilmakosk,Ilmakoski,61.83716,30.34664
5254,Ilmakoski,other,ilmakosk,Ilmakoski,,
5032,Ilmari,other,ilmar,Ilmari,,
1808,Ilmarinen,other,ilmarin,Ilmarinen,60.41534,25.07905
5360,Ilmavartiossa,other,ilmavartio,Ilmavartiossa,,
8694,Ilmeenkylä,karelia,ilmeenkyl,Ilmeenkylä,,
11064,Ilmola,other,ilmol,Ilmola,65.86687,24.62379
1418,Illo,other,ilo,Illo,61.21018,23.03334
302,Ilola,other,ilol,Ilola,60.95744,22.86852
9207,Ilomäki,karelia,ilomäk,Ilomäki,,
256,Ilomantsi,karelia,ilomant,Ilomantsi,,
254,Ilomantsi,other,ilomant,Ilomantsi,,
10743,Ilomantsikk,karelia,ilomantsik,Ilomantsikk,,
3849,Ilomantsikk,other,ilomantsik,Ilomantsikk,,
4184,Im,,im,Im,,
11499,Im pilahti,,im pilaht,Im pilahti,,
8530,Imaira,other,imair,Imaira,,
1211,Imartra,other,imartr,Imartra,,
2579,Imatra,karelia,imatr,Imatra,,
401,Imatra,other,imatr,Imatra,61.17185,28.75242
8456,Imatraas,other,imatraas,Imatraas,,
5451,Imatrankoski,other,imatrankosk,Imatrankoski,61.16965,28.76787
11508,Imatrd,other,imatrd,Imatrd,,
4857,IMetsäpirtti,karelia,imetsäpirt,IMetsäpirtti,,
5154,Imipilahtikk,karelia,imipilahtik,Imipilahtikk,,
8594,Immala,other,immal,Immala,,
4276,Immela,other,immel,Immela,,
4771,Immilä,other,immil,Immilä,61.00136,26.0133
6581,Immola,karelia,immol,Immola,,
88,Immola,other,immol,Immola,,
8465,Immolansaha,other,immolansah,Immolansaha,,
7143,Immula,other,immul,Immula,60.26459,24.16268
10947,Imoilahti,karelia,imoilaht,Imoilahti,,
8750,Impi,karelia,imp,Impi,,
5682,Impi,other,imp,Impi,,
10902,Impi lahti Nykyisestä avioliitosta,,impi lahti nykyisestä avioliito,Impi lahti Nykyisestä avioliitosta,,
2375,Impi-Erkki,karelia,impi-erk,Impi-Erkki,,
9713,Impijahti,karelia,impijaht,Impijahti,,
6352,Impilahta,karelia,impilah,Impilahta,,
10580,Impilahdeha,,impilahdeh,Impilahdeha,,
11022,Impilahdeiia,,impilahdeiia,Impilahdeiia,,
10736,Impilahdejla,,impilahdejl,Impilahdejla,,
10469,ImpilahdellaAsuinp,,impilahdellaasuinp,ImpilahdellaAsuinp,,
11804,ImpilahdellB,,impilahdellb,ImpilahdellB,,
10418,Impilahdölla,,impilahdö,Impilahdölla,,
6461,ImpilahL,karelia,impilahl,ImpilahL,,
50,Impilahti,karelia,impilaht,Impilahti,,
4950,Impilahti,other,impilaht,Impilahti,,
10222,Impilahti Äsuinp,,impilahti äsuinp,Impilahti Äsuinp,,
10905,Impilahti Isännän edelli-sestä avioliitosta,,impilahti isännän edelli-sestä avioliito,Impilahti Isännän edelli-sestä avioliitosta,,
268,Impilahti-,karelia,impilahti-,Impilahti-,,
2058,Impilahtikk,karelia,impilahtik,Impilahtikk,,
8891,Imrnola,other,imrnol,Imrnola,,
2193,Inko,other,in,In,,
10715,In keroinen,,in keroin,In keroinen,,
3429,Inari,other,inar,Inarissa,,
10001,Inarikk,other,inarik,Inarikk,,
5847,Indonesia,other,indones,Indonesia,,
9748,Ingerposolka,other,ingerposolk,Ingerposolka,,
8971,Inginsuo,karelia,inginsuo,Inginsuo,,
4880,Inha,other,inh,Inhassa,,
9281,Inhaas,other,inhaas,Inhaas,,
1988,Iniö,other,iniö,Iniö,60.4,21.4
5723,Inkeläas,karelia,inkeläas,Inkeläas,,
852,Inkeri,karelia,inker,Inkeri,,
229,Inkeri,other,inker,Inkeri,,
1850,Inkeri-,karelia,inkeri-,Inkeri-,,
5795,Inkerinmaa,karelia,inkerinm,Inkerinmaa,,
5287,Inkeroinen,karelia,inkeroin,Inkeroinen,,
863,Inkeroinen,other,inkeroin,Inkeroinen,60.69903,26.85124
5006,Inkeroinen,,inkeroin,Inkeroinen,,
1093,Inkeroinenas,other,inkeroinenas,Inkeroinenas,,
11833,Inkeroinenkk,other,inkeroinenk,Inkeroinenkk,,
4898,Inkeroirfen,other,inkeroirf,Inkeroirfen,,
11858,Inkerposelka,karelia,inkerposelk,Inkerposelka,,
5823,Inkilä,karelia,inkil,Inkilä,60.3,28.93333
3562,Inkilä,other,inkil,Inkilä,66.63333,27.4
10801,Inkilänas,karelia,inkilänas,Inkilänas,,
8142,Inkilö,karelia,inkilö,Inkilö,,
7982,Inkisetasuvatv,other,inkisetasuvatv,Inkisetasuvatv,,
1697,Inkisetostivatv,other,inkisetostivatv,Inkisetostivatv,,
2202,Inkoo,karelia,inko,Inkoo,,
2482,Inkoo,other,inko,Inkoo,,
3739,Inkooas,other,inkooas,Inkooas,,
11893,Inoo,karelia,ino,Inoo,,
8923,Insinööri,other,insinöör,Insinööri,,
5996,Intia,other,int,Intia,,
4815,Interposolka,other,interposolk,Interposolka,,
4174,Interposolska,,interposolsk,Interposolska,,
12393,intoja,karelia,into,intoja,,
11443,Inusniemi,,inusniem,Inusniemi,,
3378,Invalidikoti,other,invalidikot,Invalidikoti,,
7958,iottatehtävissä,other,iottatehtäv,iottatehtävissä,,
4092,iottatyössä,other,iottatyö,iottatyössä,,
10054,Irak,other,irak,Irak,,
2914,irala,karelia,iral,irala,,
11331,Irikilä,karelia,irikil,Irikilä,,
10918,Irisvesi,,irisv,Irisvesi,,
914,Irjanne,other,irj,Irjanne,61.2458,21.76701
6687,Irjala,other,irjal,Irjala,60.63333,21.76667
5741,Irkutsk,other,irkutsk,Irkutsk,,
2692,Irma,other,irm,Irma,,
3118,Irmeli,karelia,irmel,Irmeli,,
10907,Irtipilahti,karelia,irtipilaht,Irtipilahti,,
3125,Isäntäon,karelia,isäntäo,Isäntäon,,
8468,iskapietilä,other,iskapietil,iskapietilä,,
2417,Islanti,other,islant,Islanti,,
6055,Isnäs,other,isnäs,Isnäs,60.38977,25.9964
4816,Isossa,,iso,Isossa,,
9224,Iso-Äiniö,other,iso-äiniö,Iso-Äiniö,61.22286,25.34181
9784,Iso-Hannu,other,iso-hanu,Iso-Hannu,,
4906,Iso-Kyrö,other,iso-kyrö,Iso-Kyrö,,
7100,Iso-Sattiala,other,iso-sattial,Iso-Sattiala,,
3157,Iso-Sorvasta,other,iso-sorv,Iso-Sorvasta,,
2314,Iso-Sorvasto,other,iso-sorvasto,Iso-Sorvasto,,
4636,Isoäiniö,other,isoäiniö,Isoäiniö,,
4638,Isoevo,other,isoevo,Isoevo,,
5563,Isohaara,other,isohaar,Isohaara,,
5603,Isojärvi,other,isojärv,Isojärvi,62.3374,24.91694
1261,Isojoki,other,isojok,Isojoki,62.11319,21.95884
635,Isojokikk,other,isojokik,Isojokikk,,
10164,Isokvrö,other,isokvrö,Isokvrö,,
3997,Isokylä,other,isokyl,Isokylä,60.85274,21.93623
9107,Isokyro,other,isokyro,Isokyro,63.01172,22.33332
306,Isokyrö,other,isokyrö,Isokyrö,63.01172,22.33332
10212,Isokyrö Jaakko Winte-rin toisesta avioliitosta,,isokyrö jaakko winte-rin toisesta avioliito,Isokyrö Jaakko Winte-rin toisesta avioliitosta,,
10261,Isokyrokk,other,isokyrok,Isokyrokk,,
1577,Isokyrökk,other,isokyrök,Isokyrökk,,
6604,Isokytö,other,isokytö,Isokytö,60.48412,25.1205
11667,Isolahti,other,isolaht,Isolahti,63.12477,21.59636
9638,Isolemmettylä,other,isolemmettyl,Isolemmettylä,,
4233,Isoluoto,other,isoluoto,Isoluoto,,
2819,Isoperä,other,isoper,Isoperä,60.74274,22.97923
3462,Isosaari,other,isosaar,Isosaari,,
11396,Isosastossa,other,isosasto,Isosastossa,,
7879,Isosorvasto,other,isosorvasto,Isosorvasto,60.7,23.18333
1582,Isossak,,isossak,Isossak,,
6474,Isotonteri,other,isotonter,Isotonteri,,
4320,Ispoinen,other,ispoin,Ispoinen,60.42598,22.27483
8470,Issakka,other,issak,Issakka,62.64855,30.79987
9808,Istunmäki,other,istunmäk,Istunmäki,62.70298,26.46015
5005,Itti,other,it,Itti,,
6388,Itä,,itä,Itä,,
5671,Itä-Ähtäri,other,itä-ähtär,Itä-Ähtäri,,
11516,Itä-Häme,other,itä-häm,Itä-Häme,,
30,Itä-Karjala,karelia,itä-karjal,Itä-Karjala,,
7074,Itä-Karjala,other,itä-karjal,Itä-Karjala,,
6389,Itä-Karjala,,itä-karjal,Itä-Karjala,,
10954,Itä-Karttula,other,itä-karttul,Itä-Karttula,62.94373,27.14093
6433,Itä-Pakila,other,itä-pakil,Itä-Pakila,60.24825,24.95811
5704,Itä-Preussi,,itä-preus,Itä-Preussi,,
4661,Itä-Siitola,karelia,itä-siitol,Itä-Siitola,,
8508,Itä-Siitola,other,itä-siitol,Itä-Siitola,61.19155,28.7893
10729,Itäaure,other,itäaur,Itäaure,,
3831,Itäharju,other,itäharju,Itäharju,60.45208,22.30943
6408,Itäkarjala,karelia,itäkarjal,Itäkarjala,,
7650,Itäkirkonkylä,other,itäkirkonkyl,Itäkirkonkylä,,
9256,Italia,other,ital,Italia,,
11154,Italiassa,,italia,Italiassa,,
3426,Itämerellä,,itämer,Itämerellä,,
6028,Itävalta,other,itäv,Itävalta,,
10271,Itikka,other,itik,Itikka,,
12037,Itikkala,other,itikkal,Itikkala,,
5412,itlahdenkartano,other,itlahdenkartano,itlahdenkartano,,
9059,Itpatteristossa,other,itpatteristo,Itpatteristossa,,
10139,Ivalo,karelia,ivalo,Ivalo,,
1682,Ivalo,other,ivalo,Ivalo,68.65986,27.53891
4810,Ivalo,,ivalo,Ivalo,68.65986,27.53891
1193,Ivaskanmäki,karelia,ivaskanmäk,Ivaskanmäki,,
10393,IVIikkeli,other,iviikkel,IVIikkeli,,
8609,J aski,,j ask,J aski,,
6058,Ja,,ja,Ja,,
5239,Jä,,jä,Jä,,
8416,ja -Irma,,ja -irm,ja -Irma,,
2994,ja siunattiin poissaolevana Joensuussa,,ja siunattiin poissaolevana joensu,ja siunattiin poissaolevana Joensuussa,,
10491,Jä-nisjärvi,,jä-nisjärv,Jä-nisjärvi,,
4838,Jaa,,jaa,Jaa,,
8526,Jää,,jää,Jää,,
8685,Jaa la,,jaa l,Jaa la,,
10710,Jäähdyspohja,other,jäähdyspohj,Jäähdyspohja,,
1595,Jaak,,jaak,Jaak,,
3116,Jaak    Keskustapuolueen naisjaoston jäsen,,jaak    keskustapuolueen naisjaoston jäs,Jaak    Keskustapuolueen naisjaoston jäsen,,
12168,Jääkessä,,jääke,Jääkessä,,
11155,Jaakima,karelia,jaakim,Jaakima,,
8449,Jaakki-,karelia,jaakki-,Jaakki-,,
111,Jaakkima,karelia,jaakkim,Jaakkima,62.00364,30.44809
5683,Jaakkima,other,jaakkim,Jaakkima,,
3324,Jaakkima-,karelia,jaakkima-,Jaakkima-,,
3853,Jaakkimaas,karelia,jaakkimaas,Jaakkimaas,,
4946,Jaakkimaja,karelia,jaakkimaj,Jaakkimaja,,
2528,Jaakkimakk,karelia,jaakkimak,Jaakkimakk,,
7708,Jaakkimanasema,karelia,jaakkimanasem,Jaakkimanasema,,
10180,JaakkimassaAsuinp,,jaakkimassaasuinp,JaakkimassaAsuinp,,
4639,Jaakkipna,karelia,jaakkip,Jaakkipna,,
8225,Jaakko Pulkkasen edellisestä avioliitosta,,jaakko pulkkasen edellisestä avioliito,Jaakko Pulkkasen edellisestä avioliitosta,,
7316,Jaakkola,karelia,jaakkol,Jaakkola,,
2943,Jaakkola,other,jaakkol,Jaakkola,60.39724,25.11784
4079,Jaakkovala,karelia,jaakkoval,Jaakkovala,,
9452,Jaakkona,karelia,jaako,Jaakkona,,
5811,Jaakko,other,jaako,Jaakko,,
1071,Jaala,other,jaala,Jaalassa,,
6835,Jaalainen,other,jaalain,Jaalainen,,
4050,Jaalakk,other,jaalak,Jaalakk,,
10948,Jaalanka,other,jaalank,Jaalanka,64.55575,27.16517
7470,Jaama,karelia,jaama,Jaama,60.77978,30.16777
7969,Jäämerellä,other,jäämer,Jäämerellä,,
4291,Jaarila,karelia,jaaril,Jaarila,60.47423,29.6715
4200,Jääs,,jääs,Jääs,,
220,Jääski,karelia,jääsk,Jääski,61.04549,28.92938
2073,Jääski,other,jääsk,Jääski,60.75,27.36667
6481,Jääskelä,,jääskel,Jääskelä,,
7050,Jääskenniska,karelia,jääskennisk,Jääskenniska,,
12131,JääskessäAsuinp,,jääskessäasuinp,JääskessäAsuinp,,
11646,JääskessäKuoli,,jääskessäkuol,JääskessäKuoli,,
12412,Jääski Sulo Akkasen ensimmäi sestä avioliitosta,,jääski sulo akkasen ensimmäi sestä avioliito,Jääski Sulo Akkasen ensimmäi sestä avioliitosta,,
8273,Jääski-,karelia,jääski-,Jääski-,,
6208,Jääskias,karelia,jääskias,Jääskias,,
1236,Jääskikk,karelia,jääskik,Jääskikk,,
11943,JääskissäPuol,,jääskissäpuol,JääskissäPuol,,
520,Jaatila,other,jaatil,Jaatila,66.24676,25.34543
6373,jaerosi,other,jaero,jaerosi,,
6851,jajatkosodassa,other,jajatkosod,jajatkosodassa,,
7462,Jakari,other,jakar,Jakari,60.41408,25.8882
4452,Jäkärlä,other,jäkärl,Jäkärlä,60.54145,22.35251
5792,jakävi,other,jakäv,jakävi,,
9575,Jakkima,karelia,jakkim,Jakkima,,
10123,Jakkola,karelia,jakkol,Jakkola,,
4142,Jakokoski,other,jakokosk,Jakokoski,62.73913,29.97532
9477,Jakola,other,jakol,Jakola,61.14257,28.81542
8472,Jakovala,karelia,jakoval,Jakovala,,
12014,Jalasijärvi,other,jalasijärv,Jalasijärvi,,
5915,Jalasjarvi,other,jalasjarv,Jalasjarvella,,
5444,Jalasjärvi,karelia,jalasjärv,Jalasjärvi,,
443,Jalasjärvi,other,jalasjärv,Jalasjärvi,,
11728,Jaläsjärvi,other,jaläsjärv,Jaläsjärvi,,
11401,Jalasjärvellö,,jalasjärvelö,Jalasjärvellö,,
11537,Jalasjärvi k,,jalasjärvi k,Jalasjärvi k,,
912,Jalasjärvi-,other,jalasjärvi-,Jalasjärvi-,,
1107,Jalasjärvikk,other,jalasjärvik,Jalasjärvikk,,
856,Jalasjärvj,other,jalasjärvj,Jalasjärvj,,
3680,Jalasjoki,other,jalasjok,Jalasjoki,61.06879,23.17994
842,JalBsjärvi,other,jalbsjärv,JalBsjärvi,,
9037,Jalkala,karelia,jalkal,Jalkala,60.26808,29.7523
3733,Jalkala,other,jalkal,Jalkala,62.57075,27.27736
6004,Jalmari,other,jalmar,Jalmari,,
5855,Jalo,other,jalo,Jalo,,
10215,Jalolahdella,,jalolahd,Jalolahdella,,
10508,Jalovaara,karelia,jalovaar,Jalovaara,62.01667,31.2
1627,Jalsjärvi,other,jalsjärv,Jalsjärvi,,
10860,Jäm,,jäm,Jäm,,
10890,Jäm sänkoski,,jäm sänkosk,Jäm sänkoski,,
10847,Jäm-sä,,jäm-s,Jäm-sä,,
6561,Jämäjärvi,other,jämäjärv,Jämäjärvi,,
12042,Jamali,other,jamal,Jamali,63.34909,29.88441
7449,Jämäsä,other,jämäs,Jämäsä,,
2713,Jamijärvi,other,jamijärv,Jamijärvi,,
8,Jämijärvi,other,jämijärv,Jämijärvi,61.83333,22.66667
6738,Jämijärvias,other,jämijärvias,Jämijärvias,,
9494,Jämijärvija,other,jämijärvij,Jämijärvija,,
4003,Jämijärvikk,other,jämijärvik,Jämijärvikk,,
12050,Jamilahti,karelia,jamilaht,Jamilahti,,
10603,Jämilahti,karelia,jämilaht,Jämilahti,,
5132,Jämilahti,other,jämilaht,Jämilahti,,
4373,Jäminginpohja,other,jäminginpohj,Jäminginpohja,,
5961,Jäminkipohja,other,jäminkipohj,Jäminkipohja,61.89721,24.11181
10874,Jämsä,other,jäms,Jämsän,,
10408,Jämsä-,other,jämsä-,Jämsä-,,
6340,Jämsäkk,other,jämsäk,Jämsäkk,,
10008,Jämsänjoki,other,jämsänjok,Jämsänjoki,,
933,Jämsänkoski,karelia,jämsänkosk,Jämsänkoski,,
63,Jämsänkoski,other,jämsänkosk,Jämsänkoski,61.919,25.17011
3468,Jämsänkoskikk,other,jämsänkoskik,Jämsänkoskikk,,
10848,Jämsäs,,jämsäs,Jämsäs,,
8680,Jämsenkoski,other,jämsenkosk,Jämsenkoski,,
6593,Janakka,other,janak,Janakka,,
8589,Janakkala,karelia,janakkal,Janakkala,,
534,Janakkala,other,janakkal,Janakkala,60.9,24.6
6745,Janakkala-,other,janakkala-,Janakkala-,,
6746,Janakkalakk,other,janakkalak,Janakkalakk,,
12013,Janakkkala,other,janakkkal,Janakkkala,,
5802,Janaslahti,karelia,janaslaht,Janaslahti,61.68434,31.11259
3552,Janaslahtl,karelia,janaslahtl,Janaslahtl,,
12325,Janatsaari,karelia,janatsaar,Janatsaari,,
8712,Jänhiälä,other,jänhiäl,Jänhiälä,61.1598,28.60085
6766,Jänhijoki,other,jänhijok,Jänhijoki,60.8693,23.47103
10492,Jänisiärvi,karelia,jänisiärv,Jänisiärvi,,
8557,Janisjärvi,karelia,janisjärv,Janisjärvi,,
1629,Jänisjärvi,karelia,jänisjärv,Jänisjärvi,61.89127,30.94849
6821,Jänisjärvi,other,jänisjärv,Jänisjärvi,,
10378,Jänisjoensuu,karelia,jänisjoensu,Jänisjoensuu,,
1359,Jäniskoski,other,jäniskosk,Jäniskoski,,
7705,Jäniskoskl,other,jäniskoskl,Jäniskoskl,,
5017,Jäniskylä,other,jäniskyl,Jäniskylä,61.35133,26.76211
9907,Jänislahti,karelia,jänislaht,Jänislahti,,
12035,Jänissalo,other,jänissalo,Jänissalo,62.70888,28.20045
11307,Jänkimäki,other,jänkimäk,Jänkimäki,,
6758,Jankkalä,other,jankkal,Jankkalassa,,
2808,Jankkunen,other,jankkun,Jankkunen,,
5942,Jännevirta,other,jännevir,Jännevirta,,
10803,Jännsänkoski,,jännsänkosk,Jännsänkoski,,
9487,Jansalahti,karelia,jansalaht,Jansalahti,,
1473,Jantula,karelia,jantul,Jantula,60.98644,29.53644
11004,jaopiskeli,other,jaopiskel,jaopiskeli,,
6725,jaopiskellut,other,jaopiskelu,jaopiskellut,,
11000,Jäpilä,other,jäpil,Jäpilä,,
2812,Jäppilä,karelia,jäppil,Jäppilä,60.24637,29.1748
449,Jäppilä,other,jäppil,Jäppilä,62.37899,27.43372
11027,Jäppilä k,,jäppilä k,Jäppilä k,,
4655,Jäppiläkk,other,jäppiläk,Jäppiläkk,,
6660,Järmä,other,järm,Järmä,,
4004,Järmilä,karelia,järmil,Järmilä,,
10864,Järn sä,,järn s,Järn sä,,
6855,Järvi,karelia,järv,Järven,,
9776,Järvelä,other,järvel,Järvelässä,,
6455,Järveläas,other,järveläas,Järveläas,,
12411,Järven-pää,,järven-p,Järven-pää,,
5051,Järvenkylä,karelia,järvenkyl,Järvenkylä,61.08133,28.98133
675,Järvenoja,other,järveno,Järvenoja,,
8238,Järvenpää,karelia,järvenp,Järvenpää,61.07317,29.88531
507,Järvenpää,other,järvenp,Järvenpää,61.41574,27.33173
12113,Järvenpää-,other,järvenpää-,Järvenpää-,,
3460,Järvenpääas,other,järvenpääas,Järvenpääas,,
10300,Järventaus,other,järventaus,Järventaus,62.13464,30.36843
3056,Järvikylä,other,järvikyl,Järvikylä,60.4272,25.88846
3042,Järvimaa,other,järvim,Järvimaa,,
4032,Järvinen,other,järvin,Järvinen,61.08333,26.11667
9984,Järviö,other,järviö,Järviö,61.18272,23.70507
4339,Järviruoko,other,järviruo,Järviruoko,,
4549,Järvisaari,other,järvisaar,Järvisaari,,
8360,Järvonpää,other,järvonp,Järvonpää,,
11287,jasieltä,other,jasie,jasieltä,,
6290,jasuorittifil,other,jasuorittifil,jasuorittifil,,
3417,jatkosota,other,jatkoso,jatkosota,,
952,jatkosodassa,other,jatkosod,jatkosodassa,,
3745,Jättälä,other,jättäl,Jättälä,,
3744,Jättölä,other,jättöl,Jättölä,60.41998,23.93607
6763,Jauhiainen,other,jauhiain,Jauhiainen,,
8585,Jauhola,karelia,jauhol,Jauhola,,
12250,Jautiosaari,other,jautiosaar,Jautiosaari,,
10885,javalmistunut,other,javalmistunu,javalmistunut,,
8899,javt,other,javt,javt,,
9679,jCihniö,other,jcihniö,jCihniö,,
11025,Jegor,,jegor,Jegor,,
4246,Jenny,other,jeny,Jenny,,
10442,Jeonsuu,,jeonsu,Jeonsuu,,
10183,jeppävirta,other,jeppävir,jeppävirta,,
38,Jepua,other,jepu,Jepua,63.36667,22.75
5716,Jepuakk,other,jepuak,Jepuakk,,
12236,Jeroinvaara,karelia,jeroinvaar,Jeroinvaara,62.28333,32.46667
12243,Jeronivaara,karelia,jeronivaar,Jeronivaara,,
4105,Jerviselkä,karelia,jerviselk,Jerviselkä,,
4818,Jessoila,karelia,jessoil,Jessoila,61.86983,33.14901
8967,Jitti,other,jit,Jitti,,
8679,Jjnatra,other,jjnatr,Jjnatra,,
9796,JJusikirkko,karelia,jjusikirko,JJusikirkko,,
10722,jmpilahti,karelia,jmpilaht,jmpilahti,,
1782,Jo,,jo,Jo,,
10332,Joen,,joen,Joen,,
10306,Joen-suu,,joen-su,Joen-suu,,
12305,Joenperä,karelia,joenper,Joenperä,59.64347,28.28658
9958,Joenpohja,other,joenpohj,Joenpohja,,
9956,Joenpohjankylä,other,joenpohjankyl,Joenpohjankylä,,
7236,Joensaari,other,joensaar,Joensaari,,
3192,Joensuu,karelia,joensu,Joensuu,61.01667,30.08333
234,Joensuu,other,joensu,Joensuu,62.79157,29.92371
1813,Joensuu,,joensu,Joensuu,,
9496,Joensuuja,other,joensuu,Joensuuja,,
10308,Joensuu k,,joensuu k,Joensuu k,,
8686,Joensuu--,other,joensuu--,Joensuu--,,
1116,Joensuunmlk,other,joensuunmlk,Joensuunmlk,,
6194,Joentaka,karelia,joentak,Joentaka,60.52064,30.56568
7772,Joentaka,other,joentak,Joentaka,60.71159,24.50125
10354,Joertsuu,,joertsu,Joertsuu,,
2803,Joh,,joh,Joh,,
1781,Johan,other,joha,Johan,,
12415,JohanneksessaPuol,,johanneksessapuol,JohanneksessaPuol,,
8347,Johanneksessavv,other,johanneksessav,Johanneksessavv,,
125,Johannes,karelia,johannes,Johannes,,
6569,Johannes,other,johannes,Johannes,,
3463,Jöhannes,karelia,jöhannes,Jöhannes,,
12427,Johannes Miehen ensimmäisestä avioliitosta,,johannes miehen ensimmäisestä avioliito,Johannes Miehen ensimmäisestä avioliitosta,,
1714,Johannes-,karelia,johannes-,Johannes-,,
3527,Johannesas,karelia,johannesas,Johannesas,,
1730,Johanneskk,karelia,johannesk,Johanneskk,,
2503,Johannos,karelia,johannos,Johannos,,
3452,Joharines,,joharines,Joharines,,
3190,Johennes,karelia,johennes,Johennes,,
11610,Joioinen,other,joioine,Joioinen,,
9202,jokavalmistuiv,other,jokavalmistuiv,jokavalmistuiv,,
8603,Jokela,karelia,jokel,Jokela,66.53603,29.84985
480,Jokela,other,jokel,Jokela,62.29556,21.78982
6523,Jokelaas,other,jokelaas,Jokelaas,,
9306,Jokelankylä,karelia,jokelankyl,Jokelankylä,,
7237,Jokelanseutu,other,jokelanseutu,Jokelanseutu,,
10450,Jokiainen,other,jokiain,Jokiainen,,
9946,Jokihaavisto,other,jokihaavisto,Jokihaavisto,,
9973,Jokikulma,other,jokikulm,Jokikulma,,
8001,Jokikunta,other,jokikun,Jokikunta,60.43928,24.1986
734,Jokikylä,karelia,jokikyl,Jokikylä,60.53933,28.13617
2225,Jokikylä,other,jokikyl,Jokikylä,62.86667,22.18333
5439,Jokimaa,other,jokim,Jokimaa,60.87452,24.86171
3930,Jokinen,other,jokin,Jokinen,,
5966,Jokiniemi,other,jokiniem,Jokiniemi,60.5665,26.45833
1046,Jokioinen,other,jokioin,Jokioinen,60.80162,23.48004
3735,Jokioinenas,other,jokioinenas,Jokioinenas,,
1002,Jokioinenkk,other,jokioinenk,Jokioinenkk,,
1767,Jokioinon,other,jokioino,Jokioinon,,
1472,Jokioisissa,other,jokiois,Jokioisissa,,
826,Jokipii,other,jokip,Jokipii,62.51859,22.68063
4826,Jokiranta,karelia,jokiran,Jokiranta,,
10534,Jokiselkä,karelia,jokiselk,Jokiselkä,61.46667,32.13333
9726,Jokismaa,other,jokism,Jokismaa,,
10551,Jokivarsi,other,jokivar,Jokivarsi,62.54039,23.62338
10672,Jokivarrenkylä,other,jokivarrenkyl,Jokivarrenkylä,,
7098,Jokoinen,other,jokoin,Jokoinen,,
11765,jolansaari,other,jolansaar,jolansaari,,
9716,Jomala,other,jomal,Jomala,,
3630,Jonannes,karelia,jonannes,Jonannes,,
10398,Jonesuu,other,jonesu,Jonesuu,,
8445,jonkahänostiv,other,jonkahänostiv,jonkahänostiv,,
7674,jonkaheostivatv,other,jonkaheostivatv,jonkaheostivatv,,
4687,jonkaostiv,other,jonkaostiv,jonkaostiv,,
10012,jonkapintaafaon,other,jonkapintaafao,jonkapintaafaon,,
1095,jonkapintaalaon,other,jonkapintaalao,jonkapintaalaon,,
